#x y exx eyy exy
0.000000e+00 1.590000e+04 5.312371e+00 5.354296e+00 7.993702e+00
0.000000e+00 1.600000e+04 5.313349e+00 5.353318e+00 7.994274e+00
0.000000e+00 1.610000e+04 5.314293e+00 5.352374e+00 7.994812e+00
0.000000e+00 1.620000e+04 5.315204e+00 5.351463e+00 7.995319e+00
0.000000e+00 1.630000e+04 5.316083e+00 5.350583e+00 7.995796e+00
0.000000e+00 1.640000e+04 5.316932e+00 5.349734e+00 7.996244e+00
0.000000e+00 1.650000e+04 5.317752e+00 5.348915e+00 7.996665e+00
0.000000e+00 1.660000e+04 5.318542e+00 5.348124e+00 7.997059e+00
0.000000e+00 1.670000e+04 5.319306e+00 5.347361e+00 7.997429e+00
0.000000e+00 1.680000e+04 5.320042e+00 5.346625e+00 7.997775e+00
0.000000e+00 1.690000e+04 5.320753e+00 5.345914e+00 7.998098e+00
0.000000e+00 1.700000e+04 5.321438e+00 5.345228e+00 7.998400e+00
0.000000e+00 1.710000e+04 5.322099e+00 5.344567e+00 7.998681e+00
0.000000e+00 1.720000e+04 5.322737e+00 5.343929e+00 7.998943e+00
0.000000e+00 1.730000e+04 5.323352e+00 5.343315e+00 7.999187e+00
0.000000e+00 1.740000e+04 5.323945e+00 5.342722e+00 7.999412e+00
0.000000e+00 1.750000e+04 5.324516e+00 5.342151e+00 7.999621e+00
0.000000e+00 1.760000e+04 5.325066e+00 5.341601e+00 7.999814e+00
0.000000e+00 1.770000e+04 5.325596e+00 5.341071e+00 7.999992e+00
0.000000e+00 1.780000e+04 5.326106e+00 5.340560e+00 8.000156e+00
0.000000e+00 1.790000e+04 5.326597e+00 5.340069e+00 8.000306e+00
0.000000e+00 1.800000e+04 5.327070e+00 5.339597e+00 8.000444e+00
0.000000e+00 1.810000e+04 5.327525e+00 5.339142e+00 8.000569e+00
0.000000e+00 1.820000e+04 5.327962e+00 5.338705e+00 8.000682e+00
0.000000e+00 1.830000e+04 5.328382e+00 5.338285e+00 8.000785e+00
0.000000e+00 1.840000e+04 5.328785e+00 5.337881e+00 8.000878e+00
0.000000e+00 1.850000e+04 5.329173e+00 5.337494e+00 8.000960e+00
0.000000e+00 1.860000e+04 5.329545e+00 5.337122e+00 8.001034e+00
0.000000e+00 1.870000e+04 5.329902e+00 5.336765e+00 8.001098e+00
0.000000e+00 1.880000e+04 5.330245e+00 5.336422e+00 8.001155e+00
0.000000e+00 1.890000e+04 5.330573e+00 5.336094e+00 8.001204e+00
0.000000e+00 1.900000e+04 5.330887e+00 5.335779e+00 8.001246e+00
0.000000e+00 1.910000e+04 5.331189e+00 5.335478e+00 8.001281e+00
0.000000e+00 1.920000e+04 5.331477e+00 5.335190e+00 8.001310e+00
0.000000e+00 1.930000e+04 5.331753e+00 5.334914e+00 8.001332e+00
0.000000e+00 1.940000e+04 5.332017e+00 5.334650e+00 8.001349e+00
0.000000e+00 1.950000e+04 5.332269e+00 5.334398e+00 8.001361e+00
0.000000e+00 1.960000e+04 5.332510e+00 5.334157e+00 8.001368e+00
0.000000e+00 1.970000e+04 5.332740e+00 5.333927e+00 8.001371e+00
0.000000e+00 1.980000e+04 5.332959e+00 5.333708e+00 8.001369e+00
0.000000e+00 1.990000e+04 5.333168e+00 5.333499e+00 8.001364e+00
1.000000e+02 0.000000e+00 5.325082e+00 5.341585e+00 7.994532e+00
1.000000e+02 1.000000e+02 5.325008e+00 5.341659e+00 7.994376e+00
1.000000e+02 2.000000e+02 5.324931e+00 5.341736e+00 7.994215e+00
1.000000e+02 3.000000e+02 5.324852e+00 5.341815e+00 7.994047e+00
1.000000e+02 4.000000e+02 5.324770e+00 5.341897e+00 7.993874e+00
1.000000e+02 5.000000e+02 5.324685e+00 5.341982e+00 7.993694e+00
1.000000e+02 6.000000e+02 5.324596e+00 5.342070e+00 7.993508e+00
1.000000e+02 7.000000e+02 5.324505e+00 5.342162e+00 7.993315e+00
1.000000e+02 8.000000e+02 5.324409e+00 5.342257e+00 7.993115e+00
1.000000e+02 9.000000e+02 5.324310e+00 5.342356e+00 7.992908e+00
1.000000e+02 1.000000e+03 5.324207e+00 5.342460e+00 7.992693e+00
1.000000e+02 1.100000e+03 5.324099e+00 5.342567e+00 7.992470e+00
1.000000e+02 1.200000e+03 5.323987e+00 5.342680e+00 7.992239e+00
1.000000e+02 1.300000e+03 5.323870e+00 5.342797e+00 7.992000e+00
1.000000e+02 1.400000e+03 5.323747e+00 5.342919e+00 7.991751e+00
1.000000e+02 1.500000e+03 5.323619e+00 5.343048e+00 7.991494e+00
1.000000e+02 1.600000e+03 5.323485e+00 5.343182e+00 7.991226e+00
1.000000e+02 1.700000e+03 5.323345e+00 5.343322e+00 7.990949e+00
1.000000e+02 1.800000e+03 5.323197e+00 5.343469e+00 7.990662e+00
1.000000e+02 1.900000e+03 5.323043e+00 5.343623e+00 7.990364e+00
1.000000e+02 2.000000e+03 5.322881e+00 5.343785e+00 7.990055e+00
1.000000e+02 2.100000e+03 5.322711e+00 5.343955e+00 7.989734e+00
1.000000e+02 2.200000e+03 5.322533e+00 5.344134e+00 7.989402e+00
1.000000e+02 2.300000e+03 5.322345e+00 5.344322e+00 7.989056e+00
1.000000e+02 2.400000e+03 5.322148e+00 5.344519e+00 7.988698e+00
1.000000e+02 2.500000e+03 5.321940e+00 5.344726e+00 7.988327e+00
1.000000e+02 2.600000e+03 5.321722e+00 5.344945e+00 7.987941e+00
1.000000e+02 2.700000e+03 5.321492e+00 5.345175e+00 7.987540e+00
1.000000e+02 2.800000e+03 5.321250e+00 5.345417e+00 7.987125e+00
1.000000e+02 2.900000e+03 5.320994e+00 5.345672e+00 7.986693e+00
1.000000e+02 3.000000e+03 5.320725e+00 5.345941e+00 7.986245e+00
1.000000e+02 3.100000e+03 5.320442e+00 5.346225e+00 7.985779e+00
1.000000e+02 3.200000e+03 5.320143e+00 5.346524e+00 7.985296e+00
1.000000e+02 3.300000e+03 5.319827e+00 5.346840e+00 7.984794e+00
1.000000e+02 3.400000e+03 5.319494e+00 5.347173e+00 7.984272e+00
1.000000e+02 3.500000e+03 5.319143e+00 5.347524e+00 7.983729e+00
1.000000e+02 3.600000e+03 5.318772e+00 5.347895e+00 7.983165e+00
1.000000e+02 3.700000e+03 5.318380e+00 5.348287e+00 7.982579e+00
1.000000e+02 3.800000e+03 5.317967e+00 5.348700e+00 7.981969e+00
1.000000e+02 3.900000e+03 5.317530e+00 5.349137e+00 7.981335e+00
1.000000e+02 4.000000e+03 5.317068e+00 5.349598e+00 7.980675e+00
1.000000e+02 4.100000e+03 5.316581e+00 5.350086e+00 7.979988e+00
1.000000e+02 4.200000e+03 5.316066e+00 5.350601e+00 7.979272e+00
1.000000e+02 4.300000e+03 5.315521e+00 5.351145e+00 7.978527e+00
1.000000e+02 4.400000e+03 5.314946e+00 5.351721e+00 7.977750e+00
1.000000e+02 4.500000e+03 5.314338e+00 5.352329e+00 7.976941e+00
1.000000e+02 4.600000e+03 5.313695e+00 5.352971e+00 7.976096e+00
1.000000e+02 4.700000e+03 5.313016e+00 5.353651e+00 7.975216e+00
1.000000e+02 4.800000e+03 5.312298e+00 5.354369e+00 7.974296e+00
1.000000e+02 4.900000e+03 5.311538e+00 5.355128e+00 7.973336e+00
1.000000e+02 5.000000e+03 5.310736e+00 5.355931e+00 7.972333e+00
1.000000e+02 5.100000e+03 5.309887e+00 5.356780e+00 7.971284e+00
1.000000e+02 5.200000e+03 5.308990e+00 5.357677e+00 7.970187e+00
1.000000e+02 5.300000e+03 5.308041e+00 5.358625e+00 7.969039e+00
1.000000e+02 5.400000e+03 5.307038e+00 5.359628e+00 7.967837e+00
1.000000e+02 5.500000e+03 5.305978e+00 5.360688e+00 7.966577e+00
1.000000e+02 5.600000e+03 5.304858e+00 5.361809e+00 7.965256e+00
1.000000e+02 5.700000e+03 5.303674e+00 5.362993e+00 7.963870e+00
1.000000e+02 5.800000e+03 5.302423e+00 5.364244e+00 7.962414e+00
1.000000e+02 5.900000e+03 5.301101e+00 5.365566e+00 7.960885e+00
1.000000e+02 6.000000e+03 5.299705e+00 5.366962e+00 7.959278e+00
1.000000e+02 6.100000e+03 5.298231e+00 5.368435e+00 7.957586e+00
1.000000e+02 6.200000e+03 5.296676e+00 5.369990e+00 7.955806e+00
1.000000e+02 6.300000e+03 5.295036e+00 5.371630e+00 7.953932e+00
1.000000e+02 6.400000e+03 5.293308e+00 5.373359e+00 7.951956e+00
1.000000e+02 6.500000e+03 5.291488e+00 5.375178e+00 7.949874e+00
1.000000e+02 6.600000e+03 5.289575e+00 5.377092e+00 7.947678e+00
1.000000e+02 6.700000e+03 5.287565e+00 5.379101e+00 7.945363e+00
1.000000e+02 6.800000e+03 5.285459e+00 5.381208e+00 7.942923e+00
1.000000e+02 6.900000e+03 5.283255e+00 5.383411e+00 7.940350e+00
1.000000e+02 7.000000e+03 5.280957e+00 5.385709e+00 7.937641e+00
1.000000e+02 7.100000e+03 5.278569e+00 5.388098e+00 7.934792e+00
1.000000e+02 7.200000e+03 5.276097e+00 5.390569e+00 7.931802e+00
1.000000e+02 7.300000e+03 5.273556e+00 5.393111e+00 7.928671e+00
1.000000e+02 7.400000e+03 5.270961e+00 5.395705e+00 7.925406e+00
1.000000e+02 7.500000e+03 5.268340e+00 5.398327e+00 7.922019e+00
1.000000e+02 7.600000e+03 5.265727e+00 5.400940e+00 7.918532e+00
1.000000e+02 7.700000e+03 5.263172e+00 5.403495e+00 7.914979e+00
1.000000e+02 7.800000e+03 5.260743e+00 5.405924e+00 7.911413e+00
1.000000e+02 7.900000e+03 5.258532e+00 5.408135e+00 7.907910e+00
1.000000e+02 8.000000e+03 5.256660e+00 5.410006e+00 7.904584e+00
1.000000e+02 8.100000e+03 5.255295e+00 5.411372e+00 7.901594e+00
1.000000e+02 8.200000e+03 5.254656e+00 5.412010e+00 7.899165e+00
1.000000e+02 8.300000e+03 5.255038e+00 5.411628e+00 7.897614e+00
1.000000e+02 8.400000e+03 5.256833e+00 5.409834e+00 7.897383e+00
1.000000e+02 8.500000e+03 5.260559e+00 5.406108e+00 7.899078e+00
1.000000e+02 8.600000e+03 5.266902e+00 5.399765e+00 7.903535e+00
1.000000e+02 8.700000e+03 5.276767e+00 5.389900e+00 7.911885e+00
1.000000e+02 8.800000e+03 5.291334e+00 5.375333e+00 7.925646e+00
1.000000e+02 8.900000e+03 5.312138e+00 5.354529e+00 7.946806e+00
1.000000e+02 9.000000e+03 5.341140e+00 5.325527e+00 7.977896e+00
1.000000e+02 9.100000e+03 5.380805e+00 5.285862e+00 8.021986e+00
1.000000e+02 9.200000e+03 5.434130e+00 5.232537e+00 8.082500e+00
1.000000e+02 9.300000e+03 5.504567e+00 5.162099e+00 8.162668e+00
1.000000e+02 9.400000e+03 5.595689e+00 5.070977e+00 8.264370e+00
1.000000e+02 9.500000e+03 5.710308e+00 4.956359e+00 8.386083e+00
1.000000e+02 9.600000e+03 5.848580e+00 4.818087e+00 8.520036e+00
1.000000e+02 9.700000e+03 6.004639e+00 4.662028e+00 8.649611e+00
1.000000e+02 9.800000e+03 6.162270e+00 4.504397e+00 8.749739e+00
1.000000e+02 9.900000e+03 6.292876e+00 4.373790e+00 8.793768e+00
1.000000e+02 1.000000e+04 6.361653e+00 4.305013e+00 8.766379e+00
1.000000e+02 1.010000e+04 6.343672e+00 4.322995e+00 8.673934e+00
1.000000e+02 1.020000e+04 6.239290e+00 4.427376e+00 8.541757e+00
1.000000e+02 1.030000e+04 6.074290e+00 4.592377e+00 8.399970e+00
1.000000e+02 1.040000e+04 5.884996e+00 4.781671e+00 8.270611e+00
1.000000e+02 1.050000e+04 5.702355e+00 4.964312e+00 8.163985e+00
1.000000e+02 1.060000e+04 5.544796e+00 5.121871e+00 8.081691e+00
1.000000e+02 1.070000e+04 5.419145e+00 5.247522e+00 8.020960e+00
1.000000e+02 1.080000e+04 5.324719e+00 5.341948e+00 7.977651e+00
1.000000e+02 1.090000e+04 5.257201e+00 5.409466e+00 7.947721e+00
1.000000e+02 1.100000e+04 5.211194e+00 5.455472e+00 7.927766e+00
1.000000e+02 1.110000e+04 5.181562e+00 5.485105e+00 7.915108e+00
1.000000e+02 1.120000e+04 5.163965e+00 5.502702e+00 7.907712e+00
1.000000e+02 1.130000e+04 5.154977e+00 5.511690e+00 7.904067e+00
1.000000e+02 1.140000e+04 5.151998e+00 5.514669e+00 7.903062e+00
1.000000e+02 1.150000e+04 5.153112e+00 5.513555e+00 7.903888e+00
1.000000e+02 1.160000e+04 5.156933e+00 5.509733e+00 7.905959e+00
1.000000e+02 1.170000e+04 5.162474e+00 5.504193e+00 7.908853e+00
1.000000e+02 1.180000e+04 5.169039e+00 5.497627e+00 7.912267e+00
1.000000e+02 1.190000e+04 5.176148e+00 5.490518e+00 7.915985e+00
1.000000e+02 1.200000e+04 5.183471e+00 5.483196e+00 7.919855e+00
1.000000e+02 1.210000e+04 5.190785e+00 5.475882e+00 7.923769e+00
1.000000e+02 1.220000e+04 5.197947e+00 5.468720e+00 7.927653e+00
1.000000e+02 1.230000e+04 5.204864e+00 5.461803e+00 7.931458e+00
1.000000e+02 1.240000e+04 5.211483e+00 5.455183e+00 7.935149e+00
1.000000e+02 1.250000e+04 5.217776e+00 5.448891e+00 7.938708e+00
1.000000e+02 1.260000e+04 5.223731e+00 5.442936e+00 7.942120e+00
1.000000e+02 1.270000e+04 5.229350e+00 5.437317e+00 7.945381e+00
1.000000e+02 1.280000e+04 5.234641e+00 5.432026e+00 7.948490e+00
1.000000e+02 1.290000e+04 5.239618e+00 5.427049e+00 7.951447e+00
1.000000e+02 1.300000e+04 5.244296e+00 5.422371e+00 7.954257e+00
1.000000e+02 1.310000e+04 5.248694e+00 5.417973e+00 7.956923e+00
1.000000e+02 1.320000e+04 5.252828e+00 5.413838e+00 7.959453e+00
1.000000e+02 1.330000e+04 5.256718e+00 5.409949e+00 7.961851e+00
1.000000e+02 1.340000e+04 5.260380e+00 5.406287e+00 7.964124e+00
1.000000e+02 1.350000e+04 5.263831e+00 5.402836e+00 7.966278e+00
1.000000e+02 1.360000e+04 5.267086e+00 5.399581e+00 7.968320e+00
1.000000e+02 1.370000e+04 5.270160e+00 5.396507e+00 7.970255e+00
1.000000e+02 1.380000e+04 5.273066e+00 5.393601e+00 7.972089e+00
1.000000e+02 1.390000e+04 5.275816e+00 5.390850e+00 7.973827e+00
1.000000e+02 1.400000e+04 5.278423e+00 5.388244e+00 7.975474e+00
1.000000e+02 1.410000e+04 5.280897e+00 5.385770e+00 7.977035e+00
1.000000e+02 1.420000e+04 5.283246e+00 5.383421e+00 7.978515e+00
1.000000e+02 1.430000e+04 5.285481e+00 5.381186e+00 7.979918e+00
1.000000e+02 1.440000e+04 5.287608e+00 5.379058e+00 7.981248e+00
1.000000e+02 1.450000e+04 5.289636e+00 5.377031e+00 7.982508e+00
1.000000e+02 1.460000e+04 5.291571e+00 5.375096e+00 7.983702e+00
1.000000e+02 1.470000e+04 5.293419e+00 5.373248e+00 7.984834e+00
1.000000e+02 1.480000e+04 5.295185e+00 5.371481e+00 7.985906e+00
