#x y exx eyy exy
0.000000e+00 3.200000e+03 5.204231e+00 5.462435e+00 7.985731e+00
0.000000e+00 3.300000e+03 5.202183e+00 5.464484e+00 7.985421e+00
0.000000e+00 3.400000e+03 5.200099e+00 5.466567e+00 7.985084e+00
0.000000e+00 3.500000e+03 5.197980e+00 5.468686e+00 7.984716e+00
0.000000e+00 3.600000e+03 5.195825e+00 5.470841e+00 7.984314e+00
0.000000e+00 3.700000e+03 5.193633e+00 5.473033e+00 7.983877e+00
0.000000e+00 3.800000e+03 5.191404e+00 5.475263e+00 7.983400e+00
0.000000e+00 3.900000e+03 5.189136e+00 5.477530e+00 7.982881e+00
0.000000e+00 4.000000e+03 5.186830e+00 5.479837e+00 7.982316e+00
0.000000e+00 4.100000e+03 5.184483e+00 5.482183e+00 7.981700e+00
0.000000e+00 4.200000e+03 5.182096e+00 5.484570e+00 7.981029e+00
0.000000e+00 4.300000e+03 5.179667e+00 5.486999e+00 7.980298e+00
0.000000e+00 4.400000e+03 5.177196e+00 5.489471e+00 7.979503e+00
0.000000e+00 4.500000e+03 5.174681e+00 5.491986e+00 7.978638e+00
0.000000e+00 4.600000e+03 5.172121e+00 5.494546e+00 7.977696e+00
0.000000e+00 4.700000e+03 5.169515e+00 5.497151e+00 7.976672e+00
0.000000e+00 4.800000e+03 5.166862e+00 5.499804e+00 7.975558e+00
0.000000e+00 4.900000e+03 5.164160e+00 5.502506e+00 7.974346e+00
0.000000e+00 5.000000e+03 5.161409e+00 5.505258e+00 7.973029e+00
0.000000e+00 5.100000e+03 5.158605e+00 5.508062e+00 7.971596e+00
0.000000e+00 5.200000e+03 5.155748e+00 5.510918e+00 7.970040e+00
0.000000e+00 5.300000e+03 5.152836e+00 5.513830e+00 7.968347e+00
0.000000e+00 5.400000e+03 5.149868e+00 5.516799e+00 7.966509e+00
0.000000e+00 5.500000e+03 5.146840e+00 5.519827e+00 7.964511e+00
0.000000e+00 5.600000e+03 5.143752e+00 5.522915e+00 7.962340e+00
0.000000e+00 5.700000e+03 5.140601e+00 5.526066e+00 7.959981e+00
0.000000e+00 5.800000e+03 5.137385e+00 5.529282e+00 7.957419e+00
0.000000e+00 5.900000e+03 5.134102e+00 5.532565e+00 7.954635e+00
0.000000e+00 6.000000e+03 5.130750e+00 5.535916e+00 7.951611e+00
0.000000e+00 6.100000e+03 5.127328e+00 5.539338e+00 7.948326e+00
0.000000e+00 6.200000e+03 5.123834e+00 5.542832e+00 7.944757e+00
0.000000e+00 6.300000e+03 5.120267e+00 5.546400e+00 7.940880e+00
0.000000e+00 6.400000e+03 5.116626e+00 5.550041e+00 7.936666e+00
0.000000e+00 6.500000e+03 5.112911e+00 5.553755e+00 7.932088e+00
0.000000e+00 6.600000e+03 5.109125e+00 5.557542e+00 7.927112e+00
0.000000e+00 6.700000e+03 5.105269e+00 5.561398e+00 7.921702e+00
0.000000e+00 6.800000e+03 5.101349e+00 5.565318e+00 7.915821e+00
0.000000e+00 6.900000e+03 5.097372e+00 5.569295e+00 7.909426e+00
0.000000e+00 7.000000e+03 5.093348e+00 5.573318e+00 7.902471e+00
0.000000e+00 7.100000e+03 5.089294e+00 5.577373e+00 7.894904e+00
0.000000e+00 7.200000e+03 5.085230e+00 5.581437e+00 7.886672e+00
0.000000e+00 7.300000e+03 5.081185e+00 5.585482e+00 7.877712e+00
0.000000e+00 7.400000e+03 5.077197e+00 5.589470e+00 7.867962e+00
0.000000e+00 7.500000e+03 5.073318e+00 5.593349e+00 7.857349e+00
0.000000e+00 7.600000e+03 5.069615e+00 5.597051e+00 7.845799e+00
0.000000e+00 7.700000e+03 5.066178e+00 5.600489e+00 7.833232e+00
0.000000e+00 7.800000e+03 5.063121e+00 5.603546e+00 7.819564e+00
0.000000e+00 7.900000e+03 5.060597e+00 5.606070e+00 7.804712e+00
0.000000e+00 8.000000e+03 5.058802e+00 5.607865e+00 7.788592e+00
0.000000e+00 8.100000e+03 5.057991e+00 5.608676e+00 7.771131e+00
0.000000e+00 8.200000e+03 5.058493e+00 5.608174e+00 7.752269e+00
0.000000e+00 8.300000e+03 5.060731e+00 5.605936e+00 7.731976e+00
0.000000e+00 8.400000e+03 5.065246e+00 5.601420e+00 7.710273e+00
0.000000e+00 8.500000e+03 5.072728e+00 5.593938e+00 7.687256e+00
0.000000e+00 8.600000e+03 5.084042e+00 5.582624e+00 7.663143e+00
0.000000e+00 8.700000e+03 5.100262e+00 5.566404e+00 7.638334e+00
0.000000e+00 8.800000e+03 5.122689e+00 5.543978e+00 7.613496e+00
0.000000e+00 8.900000e+03 5.152846e+00 5.513821e+00 7.589678e+00
0.000000e+00 9.000000e+03 5.192423e+00 5.474244e+00 7.568460e+00
0.000000e+00 9.100000e+03 5.243121e+00 5.423546e+00 7.552119e+00
0.000000e+00 9.200000e+03 5.306337e+00 5.360330e+00 7.543783e+00
0.000000e+00 9.300000e+03 5.382621e+00 5.284046e+00 7.547492e+00
0.000000e+00 9.400000e+03 5.470856e+00 5.195811e+00 7.568009e+00
0.000000e+00 9.500000e+03 5.567261e+00 5.099405e+00 7.610150e+00
0.000000e+00 9.600000e+03 5.664563e+00 5.002104e+00 7.677415e+00
0.000000e+00 9.700000e+03 5.752094e+00 4.914573e+00 7.769912e+00
0.000000e+00 9.800000e+03 5.817769e+00 4.848898e+00 7.882223e+00
0.000000e+00 9.900000e+03 5.852275e+00 4.814392e+00 8.002638e+00
0.000000e+00 1.000000e+04 5.854065e+00 4.812602e+00 8.115383e+00
0.000000e+00 1.010000e+04 5.832021e+00 4.834646e+00 8.205902e+00
0.000000e+00 1.020000e+04 5.803271e+00 4.863396e+00 8.266771e+00
0.000000e+00 1.030000e+04 5.786958e+00 4.879709e+00 8.300817e+00
0.000000e+00 1.040000e+04 5.797530e+00 4.869137e+00 8.320068e+00
0.000000e+00 1.050000e+04 5.840351e+00 4.826316e+00 8.341872e+00
0.000000e+00 1.060000e+04 5.909810e+00 4.756857e+00 8.384108e+00
0.000000e+00 1.070000e+04 5.989089e+00 4.677577e+00 8.459926e+00
0.000000e+00 1.080000e+04 6.052490e+00 4.614176e+00 8.571743e+00
0.000000e+00 1.090000e+04 6.073190e+00 4.593476e+00 8.706216e+00
0.000000e+00 1.100000e+04 6.036478e+00 4.630189e+00 8.835624e+00
0.000000e+00 1.110000e+04 5.949950e+00 4.716716e+00 8.929497e+00
0.000000e+00 1.120000e+04 5.839634e+00 4.827033e+00 8.970068e+00
0.000000e+00 1.130000e+04 5.734152e+00 4.932515e+00 8.958683e+00
0.000000e+00 1.140000e+04 5.651439e+00 5.015227e+00 8.909683e+00
0.000000e+00 1.150000e+04 5.596377e+00 5.070290e+00 8.840193e+00
0.000000e+00 1.160000e+04 5.565546e+00 5.101121e+00 8.763723e+00
0.000000e+00 1.170000e+04 5.552561e+00 5.114106e+00 8.688658e+00
0.000000e+00 1.180000e+04 5.551217e+00 5.115450e+00 8.619245e+00
0.000000e+00 1.190000e+04 5.556656e+00 5.110010e+00 8.557089e+00
0.000000e+00 1.200000e+04 5.565479e+00 5.101187e+00 8.502344e+00
0.000000e+00 1.210000e+04 5.575481e+00 5.091186e+00 8.454466e+00
0.000000e+00 1.220000e+04 5.585319e+00 5.081348e+00 8.412647e+00
0.000000e+00 1.230000e+04 5.594237e+00 5.072429e+00 8.376032e+00
0.000000e+00 1.240000e+04 5.601855e+00 5.064811e+00 8.343826e+00
0.000000e+00 1.250000e+04 5.608027e+00 5.058640e+00 8.315331e+00
0.000000e+00 1.260000e+04 5.612744e+00 5.053923e+00 8.289957e+00
0.000000e+00 1.270000e+04 5.616077e+00 5.050589e+00 8.267213e+00
0.000000e+00 1.280000e+04 5.618139e+00 5.048528e+00 8.246696e+00
0.000000e+00 1.290000e+04 5.619055e+00 5.047612e+00 8.228074e+00
0.000000e+00 1.300000e+04 5.618955e+00 5.047711e+00 8.211080e+00
0.000000e+00 1.310000e+04 5.617966e+00 5.048700e+00 8.195491e+00
0.000000e+00 1.320000e+04 5.616204e+00 5.050463e+00 8.181128e+00
0.000000e+00 1.330000e+04 5.613775e+00 5.052891e+00 8.167843e+00
0.000000e+00 1.340000e+04 5.610775e+00 5.055891e+00 8.155512e+00
0.000000e+00 1.350000e+04 5.607289e+00 5.059378e+00 8.144032e+00
0.000000e+00 1.360000e+04 5.603392e+00 5.063275e+00 8.133319e+00
0.000000e+00 1.370000e+04 5.599150e+00 5.067517e+00 8.123300e+00
0.000000e+00 1.380000e+04 5.594621e+00 5.072046e+00 8.113913e+00
0.000000e+00 1.390000e+04 5.589857e+00 5.076810e+00 8.105106e+00
0.000000e+00 1.400000e+04 5.584903e+00 5.081764e+00 8.096833e+00
0.000000e+00 1.410000e+04 5.579798e+00 5.086869e+00 8.089053e+00
0.000000e+00 1.420000e+04 5.574577e+00 5.092089e+00 8.081732e+00
0.000000e+00 1.430000e+04 5.569271e+00 5.097396e+00 8.074839e+00
0.000000e+00 1.440000e+04 5.563906e+00 5.102761e+00 8.068346e+00
0.000000e+00 1.450000e+04 5.558505e+00 5.108161e+00 8.062228e+00
0.000000e+00 1.460000e+04 5.553090e+00 5.113577e+00 8.056462e+00
0.000000e+00 1.470000e+04 5.547677e+00 5.118989e+00 8.051027e+00
0.000000e+00 1.480000e+04 5.542284e+00 5.124383e+00 8.045905e+00
0.000000e+00 1.490000e+04 5.536923e+00 5.129744e+00 8.041077e+00
0.000000e+00 1.500000e+04 5.531606e+00 5.135061e+00 8.036528e+00
0.000000e+00 1.510000e+04 5.526344e+00 5.140322e+00 8.032243e+00
0.000000e+00 1.520000e+04 5.521146e+00 5.145521e+00 8.028206e+00
0.000000e+00 1.530000e+04 5.516019e+00 5.150647e+00 8.024405e+00
0.000000e+00 1.540000e+04 5.510971e+00 5.155696e+00 8.020827e+00
0.000000e+00 1.550000e+04 5.506005e+00 5.160661e+00 8.017461e+00
0.000000e+00 1.560000e+04 5.501128e+00 5.165539e+00 8.014295e+00
0.000000e+00 1.570000e+04 5.496343e+00 5.170324e+00 8.011319e+00
0.000000e+00 1.580000e+04 5.491652e+00 5.175015e+00 8.008522e+00
0.000000e+00 1.590000e+04 5.487059e+00 5.179608e+00 8.005896e+00
0.000000e+00 1.600000e+04 5.482565e+00 5.184101e+00 8.003431e+00
0.000000e+00 1.610000e+04 5.478172e+00 5.188494e+00 8.001118e+00
0.000000e+00 1.620000e+04 5.473881e+00 5.192786e+00 7.998950e+00
0.000000e+00 1.630000e+04 5.469692e+00 5.196975e+00 7.996919e+00
0.000000e+00 1.640000e+04 5.465605e+00 5.201062e+00 7.995018e+00
0.000000e+00 1.650000e+04 5.461620e+00 5.205047e+00 7.993239e+00
0.000000e+00 1.660000e+04 5.457736e+00 5.208930e+00 7.991577e+00
0.000000e+00 1.670000e+04 5.453954e+00 5.212713e+00 7.990024e+00
0.000000e+00 1.680000e+04 5.450271e+00 5.216395e+00 7.988575e+00
0.000000e+00 1.690000e+04 5.446688e+00 5.219979e+00 7.987225e+00
0.000000e+00 1.700000e+04 5.443202e+00 5.223465e+00 7.985967e+00
0.000000e+00 1.710000e+04 5.439812e+00 5.226855e+00 7.984797e+00
0.000000e+00 1.720000e+04 5.436517e+00 5.230150e+00 7.983710e+00
0.000000e+00 1.730000e+04 5.433315e+00 5.233352e+00 7.982701e+00
0.000000e+00 1.740000e+04 5.430204e+00 5.236463e+00 7.981766e+00
0.000000e+00 1.750000e+04 5.427182e+00 5.239485e+00 7.980901e+00
0.000000e+00 1.760000e+04 5.424248e+00 5.242418e+00 7.980102e+00
0.000000e+00 1.770000e+04 5.421400e+00 5.245266e+00 7.979365e+00
0.000000e+00 1.780000e+04 5.418636e+00 5.248031e+00 7.978686e+00
0.000000e+00 1.790000e+04 5.415953e+00 5.250713e+00 7.978063e+00
0.000000e+00 1.800000e+04 5.413351e+00 5.253316e+00 7.977492e+00
0.000000e+00 1.810000e+04 5.410826e+00 5.255840e+00 7.976970e+00
0.000000e+00 1.820000e+04 5.408378e+00 5.258289e+00 7.976495e+00
0.000000e+00 1.830000e+04 5.406003e+00 5.260664e+00 7.976063e+00
0.000000e+00 1.840000e+04 5.403700e+00 5.262967e+00 7.975672e+00
0.000000e+00 1.850000e+04 5.401468e+00 5.265199e+00 7.975320e+00
0.000000e+00 1.860000e+04 5.399303e+00 5.267364e+00 7.975004e+00
0.000000e+00 1.870000e+04 5.397205e+00 5.269462e+00 7.974723e+00
0.000000e+00 1.880000e+04 5.395171e+00 5.271495e+00 7.974473e+00
0.000000e+00 1.890000e+04 5.393200e+00 5.273467e+00 7.974254e+00
0.000000e+00 1.900000e+04 5.391290e+00 5.275377e+00 7.974063e+00
0.000000e+00 1.910000e+04 5.389438e+00 5.277228e+00 7.973899e+00
0.000000e+00 1.920000e+04 5.387644e+00 5.279023e+00 7.973760e+00
0.000000e+00 1.930000e+04 5.385906e+00 5.280761e+00 7.973644e+00
0.000000e+00 1.940000e+04 5.384221e+00 5.282446e+00 7.973551e+00
0.000000e+00 1.950000e+04 5.382588e+00 5.284078e+00 7.973478e+00
0.000000e+00 1.960000e+04 5.381007e+00 5.285660e+00 7.973425e+00
0.000000e+00 1.970000e+04 5.379474e+00 5.287193e+00 7.973389e+00
0.000000e+00 1.980000e+04 5.377989e+00 5.288678e+00 7.973371e+00
0.000000e+00 1.990000e+04 5.376550e+00 5.290117e+00 7.973368e+00
1.000000e+02 0.000000e+00 5.254583e+00 5.412084e+00 7.988299e+00
1.000000e+02 1.000000e+02 5.253403e+00 5.413264e+00 7.988244e+00
1.000000e+02 2.000000e+02 5.252201e+00 5.414466e+00 7.988189e+00
1.000000e+02 3.000000e+02 5.250978e+00 5.415689e+00 7.988132e+00
1.000000e+02 4.000000e+02 5.249732e+00 5.416934e+00 7.988074e+00
1.000000e+02 5.000000e+02 5.248465e+00 5.418202e+00 7.988014e+00
1.000000e+02 6.000000e+02 5.247175e+00 5.419492e+00 7.987953e+00
1.000000e+02 7.000000e+02 5.245861e+00 5.420805e+00 7.987889e+00
1.000000e+02 8.000000e+02 5.244525e+00 5.422142e+00 7.987823e+00
1.000000e+02 9.000000e+02 5.243164e+00 5.423503e+00 7.987754e+00
1.000000e+02 1.000000e+03 5.241779e+00 5.424887e+00 7.987683e+00
1.000000e+02 1.100000e+03 5.240370e+00 5.426297e+00 7.987608e+00
1.000000e+02 1.200000e+03 5.238935e+00 5.427731e+00 7.987530e+00
1.000000e+02 1.300000e+03 5.237476e+00 5.429191e+00 7.987447e+00
1.000000e+02 1.400000e+03 5.235990e+00 5.430677e+00 7.987360e+00
1.000000e+02 1.500000e+03 5.234478e+00 5.432188e+00 7.987269e+00
1.000000e+02 1.600000e+03 5.232940e+00 5.433727e+00 7.987171e+00
1.000000e+02 1.700000e+03 5.231375e+00 5.435292e+00 7.987068e+00
1.000000e+02 1.800000e+03 5.229782e+00 5.436885e+00 7.986958e+00
1.000000e+02 1.900000e+03 5.228161e+00 5.438505e+00 7.986841e+00
1.000000e+02 2.000000e+03 5.226513e+00 5.440154e+00 7.986715e+00
1.000000e+02 2.100000e+03 5.224836e+00 5.441831e+00 7.986581e+00
1.000000e+02 2.200000e+03 5.223129e+00 5.443537e+00 7.986437e+00
1.000000e+02 2.300000e+03 5.221394e+00 5.445273e+00 7.986282e+00
1.000000e+02 2.400000e+03 5.219629e+00 5.447038e+00 7.986116e+00
1.000000e+02 2.500000e+03 5.217833e+00 5.448834e+00 7.985937e+00
1.000000e+02 2.600000e+03 5.216007e+00 5.450660e+00 7.985743e+00
1.000000e+02 2.700000e+03 5.214150e+00 5.452517e+00 7.985535e+00
1.000000e+02 2.800000e+03 5.212261e+00 5.454405e+00 7.985309e+00
1.000000e+02 2.900000e+03 5.210341e+00 5.456325e+00 7.985065e+00
1.000000e+02 3.000000e+03 5.208389e+00 5.458278e+00 7.984801e+00
1.000000e+02 3.100000e+03 5.206404e+00 5.460263e+00 7.984516e+00
1.000000e+02 3.200000e+03 5.204385e+00 5.462281e+00 7.984206e+00
1.000000e+02 3.300000e+03 5.202334e+00 5.464333e+00 7.983871e+00
1.000000e+02 3.400000e+03 5.200248e+00 5.466418e+00 7.983507e+00
1.000000e+02 3.500000e+03 5.198128e+00 5.468538e+00 7.983112e+00
1.000000e+02 3.600000e+03 5.195974e+00 5.470693e+00 7.982684e+00
1.000000e+02 3.700000e+03 5.193784e+00 5.472883e+00 7.982220e+00
1.000000e+02 3.800000e+03 5.191558e+00 5.475108e+00 7.981715e+00
1.000000e+02 3.900000e+03 5.189297e+00 5.477370e+00 7.981168e+00
1.000000e+02 4.000000e+03 5.186998e+00 5.479668e+00 7.980574e+00
1.000000e+02 4.100000e+03 5.184663e+00 5.482004e+00 7.979929e+00
1.000000e+02 4.200000e+03 5.182290e+00 5.484377e+00 7.979228e+00
1.000000e+02 4.300000e+03 5.179879e+00 5.486788e+00 7.978467e+00
1.000000e+02 4.400000e+03 5.177429e+00 5.489238e+00 7.977642e+00
1.000000e+02 4.500000e+03 5.174940e+00 5.491727e+00 7.976745e+00
1.000000e+02 4.600000e+03 5.172411e+00 5.494256e+00 7.975771e+00
1.000000e+02 4.700000e+03 5.169842e+00 5.496825e+00 7.974714e+00
1.000000e+02 4.800000e+03 5.167231e+00 5.499435e+00 7.973566e+00
1.000000e+02 4.900000e+03 5.164580e+00 5.502087e+00 7.972320e+00
1.000000e+02 5.000000e+03 5.161886e+00 5.504781e+00 7.970968e+00
1.000000e+02 5.100000e+03 5.159149e+00 5.507517e+00 7.969500e+00
1.000000e+02 5.200000e+03 5.156369e+00 5.510297e+00 7.967906e+00
1.000000e+02 5.300000e+03 5.153546e+00 5.513121e+00 7.966176e+00
1.000000e+02 5.400000e+03 5.150678e+00 5.515989e+00 7.964299e+00
1.000000e+02 5.500000e+03 5.147766e+00 5.518901e+00 7.962262e+00
1.000000e+02 5.600000e+03 5.144809e+00 5.521858e+00 7.960051e+00
1.000000e+02 5.700000e+03 5.141807e+00 5.524860e+00 7.957651e+00
1.000000e+02 5.800000e+03 5.138760e+00 5.527907e+00 7.955047e+00
1.000000e+02 5.900000e+03 5.135669e+00 5.530998e+00 7.952222e+00
1.000000e+02 6.000000e+03 5.132535e+00 5.534132e+00 7.949156e+00
1.000000e+02 6.100000e+03 5.129358e+00 5.537308e+00 7.945828e+00
1.000000e+02 6.200000e+03 5.126142e+00 5.540524e+00 7.942218e+00
1.000000e+02 6.300000e+03 5.122890e+00 5.543777e+00 7.938299e+00
1.000000e+02 6.400000e+03 5.119605e+00 5.547062e+00 7.934047e+00
1.000000e+02 6.500000e+03 5.116292e+00 5.550374e+00 7.929432e+00
1.000000e+02 6.600000e+03 5.112961e+00 5.553706e+00 7.924423e+00
1.000000e+02 6.700000e+03 5.109619e+00 5.557047e+00 7.918987e+00
1.000000e+02 6.800000e+03 5.106281e+00 5.560385e+00 7.913087e+00
1.000000e+02 6.900000e+03 5.102963e+00 5.563704e+00 7.906683e+00
1.000000e+02 7.000000e+03 5.099686e+00 5.566981e+00 7.899733e+00
1.000000e+02 7.100000e+03 5.096477e+00 5.570190e+00 7.892190e+00
1.000000e+02 7.200000e+03 5.093372e+00 5.573295e+00 7.884005e+00
1.000000e+02 7.300000e+03 5.090414e+00 5.576253e+00 7.875124e+00
1.000000e+02 7.400000e+03 5.087661e+00 5.579006e+00 7.865493e+00
1.000000e+02 7.500000e+03 5.085183e+00 5.581484e+00 7.855052e+00
1.000000e+02 7.600000e+03 5.083072e+00 5.583594e+00 7.843741e+00
1.000000e+02 7.700000e+03 5.081443e+00 5.585224e+00 7.831500e+00
1.000000e+02 7.800000e+03 5.080439e+00 5.586228e+00 7.818269e+00
1.000000e+02 7.900000e+03 5.080243e+00 5.586423e+00 7.803995e+00
1.000000e+02 8.000000e+03 5.081085e+00 5.585581e+00 7.788634e+00
1.000000e+02 8.100000e+03 5.083252e+00 5.583415e+00 7.772162e+00
1.000000e+02 8.200000e+03 5.087102e+00 5.579565e+00 7.754580e+00
1.000000e+02 8.300000e+03 5.093081e+00 5.573585e+00 7.735934e+00
1.000000e+02 8.400000e+03 5.101741e+00 5.564926e+00 7.716338e+00
1.000000e+02 8.500000e+03 5.113752e+00 5.552914e+00 7.695997e+00
1.000000e+02 8.600000e+03 5.129923e+00 5.536744e+00 7.675254e+00
1.000000e+02 8.700000e+03 5.151203e+00 5.515464e+00 7.654646e+00
1.000000e+02 8.800000e+03 5.178674e+00 5.487992e+00 7.634967e+00
1.000000e+02 8.900000e+03 5.213507e+00 5.453160e+00 7.617363e+00
1.000000e+02 9.000000e+03 5.256862e+00 5.409804e+00 7.603417e+00
1.000000e+02 9.100000e+03 5.309710e+00 5.356956e+00 7.595236e+00
1.000000e+02 9.200000e+03 5.372536e+00 5.294131e+00 7.595481e+00
1.000000e+02 9.300000e+03 5.444907e+00 5.221760e+00 7.607286e+00
1.000000e+02 9.400000e+03 5.524949e+00 5.141718e+00 7.633955e+00
1.000000e+02 9.500000e+03 5.608842e+00 5.057825e+00 7.678337e+00
1.000000e+02 9.600000e+03 5.690637e+00 4.976030e+00 7.741846e+00
1.000000e+02 9.700000e+03 5.762798e+00 4.903869e+00 7.823263e+00
1.000000e+02 9.800000e+03 5.817807e+00 4.848859e+00 7.917817e+00
1.000000e+02 9.900000e+03 5.850702e+00 4.815965e+00 8.017279e+00
1.000000e+02 1.000000e+04 5.861593e+00 4.805073e+00 8.111647e+00
1.000000e+02 1.010000e+04 5.856684e+00 4.809983e+00 8.192195e+00
1.000000e+02 1.020000e+04 5.846780e+00 4.819887e+00 8.254641e+00
1.000000e+02 1.030000e+04 5.843729e+00 4.822938e+00 8.300859e+00
1.000000e+02 1.040000e+04 5.856351e+00 4.810315e+00 8.338387e+00
1.000000e+02 1.050000e+04 5.887369e+00 4.779298e+00 8.378072e+00
1.000000e+02 1.060000e+04 5.931968e+00 4.734698e+00 8.430697e+00
1.000000e+02 1.070000e+04 5.978194e+00 4.688473e+00 8.503187e+00
1.000000e+02 1.080000e+04 6.009663e+00 4.657004e+00 8.595088e+00
1.000000e+02 1.090000e+04 6.011056e+00 4.655611e+00 8.696747e+00
1.000000e+02 1.100000e+04 5.975027e+00 4.691640e+00 8.791331e+00
1.000000e+02 1.110000e+04 5.906435e+00 4.760232e+00 8.861168e+00
1.000000e+02 1.120000e+04 5.820149e+00 4.846518e+00 8.895141e+00
1.000000e+02 1.130000e+04 5.733663e+00 4.933004e+00 8.892224e+00
1.000000e+02 1.140000e+04 5.660048e+00 5.006618e+00 8.859484e+00
1.000000e+02 1.150000e+04 5.605258e+00 5.061409e+00 8.807320e+00
1.000000e+02 1.160000e+04 5.569379e+00 5.097288e+00 8.745461e+00
1.000000e+02 1.170000e+04 5.549298e+00 5.117369e+00 8.681109e+00
1.000000e+02 1.180000e+04 5.540919e+00 5.125748e+00 8.618765e+00
1.000000e+02 1.190000e+04 5.540416e+00 5.126251e+00 8.560814e+00
1.000000e+02 1.200000e+04 5.544722e+00 5.121944e+00 8.508229e+00
1.000000e+02 1.210000e+04 5.551593e+00 5.115074e+00 8.461149e+00
1.000000e+02 1.220000e+04 5.559485e+00 5.107182e+00 8.419271e+00
1.000000e+02 1.230000e+04 5.567398e+00 5.099269e+00 8.382094e+00
1.000000e+02 1.240000e+04 5.574721e+00 5.091946e+00 8.349058e+00
1.000000e+02 1.250000e+04 5.581110e+00 5.085557e+00 8.319618e+00
1.000000e+02 1.260000e+04 5.586399e+00 5.080267e+00 8.293275e+00
1.000000e+02 1.270000e+04 5.590540e+00 5.076127e+00 8.269594e+00
1.000000e+02 1.280000e+04 5.593551e+00 5.073116e+00 8.248203e+00
1.000000e+02 1.290000e+04 5.595493e+00 5.071174e+00 8.228786e+00
1.000000e+02 1.300000e+04 5.596449e+00 5.070218e+00 8.211077e+00
1.000000e+02 1.310000e+04 5.596512e+00 5.070155e+00 8.194856e+00
1.000000e+02 1.320000e+04 5.595776e+00 5.070890e+00 8.179939e+00
1.000000e+02 1.330000e+04 5.594334e+00 5.072332e+00 8.166171e+00
1.000000e+02 1.340000e+04 5.592273e+00 5.074394e+00 8.153423e+00
1.000000e+02 1.350000e+04 5.589672e+00 5.076995e+00 8.141586e+00
1.000000e+02 1.360000e+04 5.586605e+00 5.080062e+00 8.130569e+00
1.000000e+02 1.370000e+04 5.583138e+00 5.083528e+00 8.120292e+00
1.000000e+02 1.380000e+04 5.579332e+00 5.087334e+00 8.110690e+00
1.000000e+02 1.390000e+04 5.575241e+00 5.091426e+00 8.101704e+00
1.000000e+02 1.400000e+04 5.570911e+00 5.095756e+00 8.093285e+00
1.000000e+02 1.410000e+04 5.566386e+00 5.100281e+00 8.085389e+00
1.000000e+02 1.420000e+04 5.561703e+00 5.104964e+00 8.077978e+00
1.000000e+02 1.430000e+04 5.556897e+00 5.109770e+00 8.071017e+00
1.000000e+02 1.440000e+04 5.551996e+00 5.114671e+00 8.064476e+00
1.000000e+02 1.450000e+04 5.547028e+00 5.119639e+00 8.058327e+00
1.000000e+02 1.460000e+04 5.542016e+00 5.124651e+00 8.052546e+00
1.000000e+02 1.470000e+04 5.536980e+00 5.129687e+00 8.047110e+00
1.000000e+02 1.480000e+04 5.531938e+00 5.134728e+00 8.041999e+00
